rooms,area,living_area,kitchen_area,floor,total_floors,price_usd,price_per_m2,house_type,ceiling_height,condition,parking,furniture,district,latitude,longitude,null_counts,has_window_grills,security_high,bathroom_count,bathroom_type,balcony_type,wooden_floor,floor_relative,living_ratio,kitchen_ratio,building_age,building_stage
4,120.0,85.55905340279102,16.0,5.0,16.0,176848,1473,monolithic,3.0,rough,private_parking,unknown,Yesil,51.106534883106,71.44409653568,6,0,0,2,unknown,unknown,0,0.3125,0.7129921116899252,0.13333333333333333,1,0
2,60.0,42.77952670139551,12.257318498955522,10.0,12.0,70739,1178,brick,3.0,unknown,no_parking,partially_furnished,Saryshyk,51.106611924814,71.510803699493,5,0,0,1,combined,loggia,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,1,0
2,46.8,33.368030827088496,5.7,3.0,5.0,33404,713,panel,2.5,good,public_parking,partially_furnished,Baikonur,51.162014,71.447758,1,0,0,1,combined,balcony,0,0.6,0.7129921116899252,0.1217948717948718,56,0
2,58.0,41.35354247801566,11.848741215657004,10.0,14.0,84297,1453,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.081476212277,71.420779807862,8,0,0,1,unknown,unknown,0,0.7142857142857143,0.7129921116899252,0.2042886416492587,1,0
3,90.0,64.16929005209326,18.385977748433284,4.0,9.0,108074,1200,brick,3.0,unknown,no_parking,unknown,Nura,51.145468572075,71.375076211891,6,0,0,2,multiple,balcony,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,6,0
1,34.8,24.812125486809393,8.42,-1.0,-1.0,47159,1355,brick,3.0,unknown,private_parking,unfurnished,Almaty,51.143205381444,71.459309126677,5,0,0,1,combined,balcony,0,1.0,0.7129921116899252,0.24195402298850577,1,0
3,130.0,92.68897451969028,26.55752341440363,7.0,8.0,136566,1050,monolithic,3.0,new,private_parking,fully_furnished,Yesil,51.126140560066,71.432562844389,2,0,1,2,multiple,loggia,0,0.875,0.7129921116899252,0.2042886416492587,17,0
3,107.0,76.290155950822,21.858884656470682,2.0,6.0,167023,1560,brick,3.0,unknown,private_parking,unknown,Yesil,51.094495362141,71.437981308004,8,0,0,2,unknown,unknown,0,0.3333333333333333,0.7129921116899252,0.20428864164925872,11,0
1,33.12,23.61429873917032,6.45,7.0,9.0,37334,1127,brick,3.0,unknown,private_parking,unknown,Almaty,51.112405,71.531777,7,0,0,1,unknown,unknown,0,0.7777777777777778,0.7129921116899252,0.19474637681159424,1,0
2,58.7,41.85263695619861,9.3,4.0,9.0,55019,937,brick,2.7,unknown,no_parking,partially_furnished,Saryshyk,51.126002,71.498737,3,0,0,1,separate,balcony,0,0.4444444444444444,0.7129921116899252,0.15843270868824533,9,0
2,54.0,38.501574031255956,11.03158664905997,11.0,12.0,61896,1146,monolithic,3.0,unknown,private_parking,unknown,Nura,51.128066004765,71.361882668395,6,0,0,1,combined,loggia,0,0.9166666666666666,0.7129921116899252,0.2042886416492587,0,1
1,40.0,28.519684467597006,11.0,1.0,10.0,51089,1277,brick,3.7,unknown,private_parking,unknown,Yesil,51.10701694603,71.435825313243,7,0,0,1,unknown,unknown,0,0.1,0.7129921116899252,0.275,1,0
1,53.0,37.788581919566035,10.827298007410711,3.0,9.0,40282,760,monolithic,2.7,unknown,private_parking,unknown,Saryarka,51.168776356807,71.39408278119,8,0,0,1,unknown,unknown,0,0.3333333333333333,0.7129921116899252,0.2042886416492587,11,0
1,35.0,24.95472390914738,7.150102457724055,3.0,8.0,44192,1262,brick,2.8,new,no_parking,unknown,Saryshyk,51.11240799858,71.542991145769,6,0,0,1,combined,loggia,0,0.375,0.7129921116899252,0.2042886416492587,6,0
2,65.0,46.34448725984514,13.278761707201815,10.0,10.0,55019,846,monolithic,3.0,unknown,private_parking,fully_furnished,Baikonur,51.16237304791,71.431153705055,4,0,0,1,combined,loggia,0,1.0,0.7129921116899252,0.2042886416492587,19,0
1,42.0,29.945668690976856,8.580122949268866,2.0,10.0,38317,912,brick,2.7,unknown,private_parking,unknown,Almaty,51.119761,71.515859,9,0,0,1,unknown,unknown,0,0.2,0.7129921116899252,0.2042886416492587,5,0
1,41.0,29.23267657928693,12.0,8.0,12.0,60914,1485,monolithic,3.0,good,private_parking,fully_furnished,Nura,51.100069624836,71.386447535103,1,0,1,1,combined,balcony,0,0.6666666666666666,0.7129921116899252,0.2926829268292683,3,0
2,47.5,33.86712530527144,7.72,5.0,12.0,54037,1137,brick,3.0,unknown,private_parking,unfurnished,Saryshyk,51.116695507686,71.492722004685,6,0,0,1,unknown,unknown,0,0.4166666666666667,0.7129921116899252,0.16252631578947369,0,1
4,120.0,85.55905340279102,24.514636997911044,20.0,21.0,235798,1964,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.110491218714,71.421098543708,7,0,0,2,multiple,unknown,0,0.9523809523809523,0.7129921116899252,0.2042886416492587,5,0
4,115.0,81.9940928443414,23.49319378966475,9.0,9.0,245622,2135,monolithic,3.0,unknown,private_parking,unknown,Almaty,51.117017110387,71.459392316645,8,0,0,2,unknown,unknown,0,1.0,0.7129921116899252,0.2042886416492587,7,0
4,115.7,82.49318732252435,23.63619583881923,8.0,9.0,131653,1137,brick,2.7,unknown,private_parking,unknown,Yesil,51.097750797057,71.422385851755,8,0,0,1,unknown,unknown,0,0.8888888888888888,0.7129921116899253,0.20428864164925867,10,0
4,104.6,74.57897488276616,21.368591916512457,5.0,5.0,66612,636,brick,2.7,unknown,private_parking,partially_furnished,Saryarka,51.176650048278,71.387017441804,5,0,0,2,multiple,unknown,0,1.0,0.712992111689925,0.2042886416492587,13,0
2,45.6,32.512440293060585,9.315562059206197,3.0,9.0,65826,1443,monolithic,3.0,unknown,private_parking,fully_furnished,Nura,51.128550741592,71.373049689649,7,0,0,1,unknown,unknown,0,0.3333333333333333,0.712992111689925,0.2042886416492587,1,0
2,62.0,44.20551092477536,12.665895782254038,9.0,12.0,86459,1394,brick,3.0,new,private_parking,unknown,Almaty,51.114056043587,71.49148650925,4,0,0,1,combined,loggia,0,0.75,0.7129921116899252,0.2042886416492587,2,0
4,137.0,97.67991930151975,27.987543905948442,7.0,16.0,231868,1692,monolithic,3.0,unknown,private_parking,unknown,Almaty,51.137736600417,71.459253224593,8,0,0,2,unknown,unknown,0,0.4375,0.7129921116899252,0.2042886416492587,2,0
2,57.0,40.64055036632573,11.644452574007746,7.0,9.0,63861,1120,brick,2.8,unknown,no_parking,fully_furnished,Almaty,51.149637,71.475066,5,0,0,1,combined,multiple,0,0.7777777777777778,0.7129921116899252,0.2042886416492587,24,0
3,86.0,61.31732160533356,14.1,2.0,14.0,94319,1096,monolithic,2.7,unknown,private_parking,unknown,Baikonur,51.1727221127,71.432115248565,7,0,0,1,unknown,unknown,0,0.14285714285714285,0.7129921116899252,0.16395348837209303,10,0
3,74.0,52.761416265054464,15.117359482045144,-1.0,-1.0,70739,955,monolithic,2.8,unknown,private_parking,unknown,Almaty,51.140484320777,71.506927159092,7,0,0,2,multiple,multiple,0,1.0,0.7129921116899252,0.2042886416492587,1,0
4,102.15,72.83214420912586,10.12,20.0,22.0,136566,1336,monolithic,3.0,unknown,private_parking,unknown,Nura,51.110890852301,71.39771461465,7,0,0,1,unknown,unknown,0,0.9090909090909091,0.7129921116899252,0.09906999510523738,1,0
1,35.5,25.311219964992343,7.252246778548684,4.0,7.0,55019,1549,monolithic,3.0,unknown,private_parking,unknown,unknown,51.100081415114,71.439426566226,9,0,0,1,unknown,unknown,0,0.5714285714285714,0.7129921116899252,0.2042886416492587,0,1
3,85.0,60.60432949364364,17.364534540186987,4.0,10.0,95301,1121,brick,3.0,unknown,private_parking,unknown,Yesil,51.107152704003,71.436045657836,7,0,0,1,unknown,unknown,0,0.4,0.7129921116899252,0.20428864164925867,1,0
2,56.8,40.497951943987744,11.603594845677893,6.0,8.0,54037,951,monolithic,2.7,unknown,private_parking,unknown,Almaty,51.109480257463,71.537861824036,8,0,0,1,unknown,unknown,0,0.75,0.712992111689925,0.2042886416492587,8,0
1,40.3,28.73358210110398,10.8,6.0,10.0,31439,780,brick,2.7,rough,private_parking,unfurnished,Saryarka,51.185966473639,71.34719672774,4,0,0,1,unknown,multiple,0,0.6,0.7129921116899252,0.2679900744416874,3,0
1,38.0,27.093700244217157,7.76296838267183,10.0,14.0,47159,1241,monolithic,3.0,unknown,private_parking,unknown,Nura,51.096680349496,71.382790752641,6,0,0,1,separate,loggia,0,0.7142857142857143,0.7129921116899252,0.2042886416492587,1,0
3,74.0,52.761416265054464,9.0,5.0,9.0,127723,1725,monolithic,2.7,new,no_parking,fully_furnished,Nura,51.105230812822,71.393402905073,2,0,0,1,combined,loggia,0,0.5555555555555556,0.7129921116899252,0.12162162162162163,3,0
3,93.4,66.59346323183901,19.080559130040765,1.0,4.0,97266,1041,brick,2.8,unknown,public_parking,fully_furnished,Yesil,51.073788643854,71.433144807706,3,0,0,2,multiple,loggia,0,0.25,0.7129921116899252,0.20428864164925872,3,0
2,62.0,44.20551092477536,12.0,2.0,10.0,52072,839,brick,2.7,unknown,private_parking,fully_furnished,Saryarka,51.184170233982,71.438450271237,2,0,0,1,combined,multiple,0,0.2,0.7129921116899252,0.1935483870967742,16,0
3,79.0,56.326376823504084,13.5,4.0,9.0,98052,1241,monolithic,2.7,unknown,no_parking,partially_furnished,Yesil,51.134711054353,71.430118549397,4,0,0,2,multiple,balcony,0,0.4444444444444444,0.7129921116899252,0.17088607594936708,19,0
1,43.3,30.872558436173758,11.8,11.0,22.0,88424,2042,monolithic,3.0,rough,private_parking,unknown,Yesil,51.119422,71.424473,4,0,0,1,separate,balcony,0,0.5,0.7129921116899252,0.2725173210161663,2,0
3,70.0,49.90944781829476,10.0,5.0,6.0,57967,828,panel,2.5,new,public_parking,unfurnished,Almaty,51.15362,71.497156,1,0,0,1,separate,loggia,0,0.8333333333333334,0.7129921116899252,0.14285714285714285,35,0
2,57.14,40.74036926196232,11.673052983838643,2.0,9.0,85673,1499,monolithic,3.3,rough,private_parking,unknown,Almaty,51.141169277696,71.456655042146,5,0,1,1,combined,unknown,0,0.2222222222222222,0.7129921116899252,0.2042886416492587,1,0
3,77.4,55.185589444800215,15.811940863652625,4.0,9.0,135583,1751,monolithic,3.0,unknown,no_parking,unknown,Yesil,51.098137916385,71.431013697786,8,0,0,1,separate,unknown,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,8,0
1,45.8,32.65503871539857,9.356419787536048,4.0,7.0,71721,1565,monolithic,3.0,good,private_parking,partially_furnished,Yesil,51.096974469747,71.408983619212,2,0,1,1,combined,unknown,1,0.5714285714285714,0.7129921116899252,0.2042886416492587,9,0
4,129.3,92.18988004150734,26.41452136524915,4.0,6.0,224008,1732,brick,3.0,unknown,private_parking,unknown,Nura,51.140495477569,71.417160432383,8,0,0,2,unknown,unknown,0,0.6666666666666666,0.7129921116899252,0.2042886416492587,8,0
4,107.0,76.290155950822,21.858884656470682,6.0,8.0,154251,1441,brick,3.3,unknown,private_parking,fully_furnished,Yesil,51.095792807351,71.435935546261,4,0,0,2,multiple,multiple,0,0.75,0.7129921116899252,0.20428864164925872,7,0
2,49.0,34.936613472806336,10.0,13.0,17.0,71918,1467,monolithic,3.0,unknown,private_parking,unknown,Nura,51.102252387092,71.392108441164,6,0,0,1,combined,unknown,0,0.7647058823529411,0.7129921116899253,0.20408163265306123,2,0
3,87.0,62.03031371702349,17.773111823485507,4.0,9.0,119864,1377,brick,3.0,unknown,private_parking,unknown,Nura,51.120521826878,71.392127258608,8,0,0,1,unknown,unknown,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,1,0
3,61.1,43.56381802425443,12.482036004769707,5.0,5.0,50107,820,unknown,2.7,good,no_parking,fully_furnished,Almaty,51.15197,71.473396,6,0,0,1,combined,loggia,0,1.0,0.7129921116899252,0.2042886416492587,37,0
4,94.0,67.02125849885296,19.203132315030317,-1.0,-1.0,95772,1018,brick,3.0,unknown,private_parking,unknown,Nura,51.121401001955,71.356385189305,7,0,1,2,multiple,loggia,0,1.0,0.712992111689925,0.2042886416492587,0,1
4,106.7,76.07625831731502,21.797598063975904,8.0,9.0,149338,1399,monolithic,2.7,unknown,private_parking,unknown,Nura,51.114020940984,71.393085762118,8,0,0,2,unknown,unknown,0,0.8888888888888888,0.7129921116899253,0.2042886416492587,3,0
2,45.0,32.08464502604663,9.192988874216642,3.0,14.0,45194,1004,monolithic,2.7,unknown,private_parking,unknown,Saryarka,51.169437369595,71.39136509577,6,0,0,1,combined,balcony,0,0.21428571428571427,0.7129921116899252,0.2042886416492587,14,0
2,77.8,55.47078628947617,15.893656320312326,8.0,21.0,151303,1944,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.133374951956,71.419626667112,8,0,0,1,unknown,unknown,0,0.38095238095238093,0.7129921116899252,0.2042886416492587,5,0
1,38.0,27.093700244217157,7.76296838267183,11.0,12.0,32422,853,panel,2.8,unknown,private_parking,fully_furnished,Almaty,51.161612705981,71.504532323262,4,0,0,1,unknown,balcony,0,0.9166666666666666,0.7129921116899252,0.2042886416492587,6,0
2,70.0,49.90944781829476,12.0,8.0,9.0,57967,828,brick,2.7,good,private_parking,unfurnished,Almaty,51.152207,71.483133,1,0,0,1,separate,loggia,0,0.8888888888888888,0.7129921116899252,0.17142857142857143,21,0
3,111.0,79.1421243975817,22.676039223067715,2.0,35.0,117899,1062,monolithic,2.7,good,private_parking,fully_furnished,Saryarka,51.162057734679,71.419821292293,3,0,1,2,multiple,multiple,0,0.05714285714285714,0.7129921116899252,0.2042886416492587,16,0
3,117.0,83.42007706772124,23.901771072963268,-1.0,-1.0,216148,1847,monolithic,3.0,unknown,private_parking,fully_furnished,Nura,51.130748063732,71.402197309303,7,0,1,2,multiple,unknown,0,1.0,0.7129921116899252,0.2042886416492587,14,0
2,40.0,28.519684467597006,8.171545665970347,14.0,14.0,94319,2357,monolithic,3.3,unknown,private_parking,unknown,Yesil,51.087445355583,71.403193473161,8,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.2042886416492587,2,0
2,77.0,54.900392600124235,15.73022540699292,5.0,7.0,44212,574,brick,2.7,unknown,private_parking,fully_furnished,Almaty,51.149351216338,71.528998893859,7,0,0,1,unknown,unknown,0,0.7142857142857143,0.7129921116899252,0.2042886416492587,15,0
3,90.0,64.16929005209326,14.46,9.0,9.0,59932,665,monolithic,2.85,unknown,private_parking,unknown,Almaty,51.111006809289,71.520620613542,6,0,0,2,multiple,unknown,0,1.0,0.7129921116899252,0.16066666666666668,0,1
1,37.7,26.87980261071018,9.17,2.0,12.0,46177,1224,brick,3.0,needs_repair,no_parking,unknown,Saryshyk,51.114336503344,71.494154894978,5,0,0,1,separate,loggia,0,0.16666666666666666,0.7129921116899252,0.24323607427055702,1,0
2,74.0,52.761416265054464,15.117359482045144,10.0,12.0,112986,1526,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.137286910221,71.402911998916,8,0,0,1,unknown,unknown,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,4,0
3,72.0,51.33543204167461,14.708782198746626,2.0,8.0,72703,1009,unknown,3.0,unknown,no_parking,fully_furnished,Almaty,51.113632,71.542332,8,0,0,1,combined,unknown,0,0.25,0.7129921116899252,0.2042886416492587,2,0
3,130.0,92.68897451969028,16.4,5.0,7.0,186673,1435,brick,3.0,new,private_parking,fully_furnished,Yesil,51.108802934968,71.427546871501,1,0,1,2,multiple,balcony,0,0.7142857142857143,0.7129921116899252,0.12615384615384614,10,0
3,75.0,53.474408376744385,11.96,2.0,5.0,57967,772,brick,2.75,good,public_parking,partially_furnished,Almaty,51.155885,71.490616,1,0,0,1,separate,loggia,0,0.4,0.7129921116899252,0.15946666666666667,37,0
2,61.0,43.49251881308543,9.8,6.0,9.0,83511,1369,monolithic,3.0,new,private_parking,partially_furnished,Yesil,51.114342221542,71.420960426331,4,0,0,1,unknown,multiple,0,0.6666666666666666,0.7129921116899252,0.16065573770491803,7,0
1,35.0,24.95472390914738,8.6,7.0,12.0,43229,1235,unknown,2.7,unknown,no_parking,unknown,Nura,51.081934,71.380645,9,0,0,1,combined,unknown,0,0.5833333333333334,0.7129921116899252,0.2457142857142857,1,0
3,89.5,63.8127939962483,18.283833427608652,12.0,12.0,121829,1361,monolithic,3.0,new,private_parking,unfurnished,Yesil,51.104566046182,71.399554480031,3,0,0,2,multiple,unknown,0,1.0,0.7129921116899252,0.2042886416492587,1,0
3,72.3,51.54932967518159,12.3,14.0,17.0,115934,1603,brick,3.0,new,private_parking,unknown,Nura,51.12500239242,71.400200356195,2,0,1,2,multiple,loggia,0,0.8235294117647058,0.7129921116899252,0.17012448132780084,1,0
3,100.0,71.29921116899251,18.0,20.0,20.0,157198,1571,monolithic,3.0,new,private_parking,fully_furnished,Nura,51.102229614645,71.391975738788,1,0,0,2,multiple,loggia,0,1.0,0.7129921116899252,0.18,3,0
3,98.8,70.4436206349646,20.18371779494676,4.0,17.0,79188,801,monolithic,2.7,unknown,private_parking,fully_furnished,Almaty,51.165512928089,71.472853548475,4,0,1,2,multiple,multiple,0,0.23529411764705882,0.7129921116899252,0.2042886416492587,17,0
3,80.0,57.03936893519401,13.0,14.0,21.0,108074,1350,unknown,2.7,unknown,no_parking,unknown,Nura,51.149304458341,71.367770566662,9,0,0,1,unknown,loggia,0,0.6666666666666666,0.7129921116899252,0.1625,5,0
1,35.2,25.09732233148537,7.8,9.0,16.0,49124,1395,monolithic,2.7,new,private_parking,fully_furnished,Nura,51.140883438556,71.387121677399,1,0,0,1,combined,loggia,0,0.5625,0.7129921116899252,0.22159090909090906,8,0
1,37.0,26.380708132527232,7.558679741022572,1.0,10.0,60718,1641,brick,3.0,new,public_parking,fully_furnished,Yesil,51.115729913999,71.402626937438,2,0,0,1,combined,multiple,0,0.1,0.7129921116899252,0.2042886416492587,4,0
3,95.0,67.73425061054289,14.7,2.0,9.0,186673,1964,brick,3.0,new,private_parking,fully_furnished,Yesil,51.072259959921,71.423273188901,4,0,0,2,multiple,unknown,0,0.2222222222222222,0.7129921116899252,0.15473684210526314,2,0
2,80.0,57.03936893519401,16.343091331940695,5.0,10.0,113969,1424,brick,3.0,unknown,private_parking,unknown,Yesil,51.098058309585,71.43416082537,8,0,0,1,unknown,unknown,0,0.5,0.7129921116899252,0.2042886416492587,6,0
2,45.0,32.08464502604663,9.192988874216642,1.0,5.0,48142,1069,brick,2.8,unknown,private_parking,fully_furnished,Almaty,51.150494770313,71.500332671622,4,0,0,1,combined,loggia,0,0.2,0.7129921116899252,0.2042886416492587,21,0
1,36.6,26.095511287851263,9.44,9.0,9.0,52858,1444,brick,2.7,new,private_parking,fully_furnished,Saryshyk,51.112699,71.538487,1,0,0,1,combined,loggia,1,1.0,0.7129921116899252,0.25792349726775954,2,0
4,118.0,84.13306917941117,24.106059714612528,7.0,9.0,192371,1630,brick,3.0,good,private_parking,unknown,Yesil,51.108456420242,71.444025106772,7,0,0,2,unknown,unknown,0,0.7777777777777778,0.7129921116899252,0.2042886416492587,4,0
3,118.3,84.34696681291814,17.7,2.0,5.0,147373,1245,brick,2.9,new,no_parking,fully_furnished,Almaty,51.148111538687,71.470253619952,2,0,0,1,separate,multiple,1,0.4,0.7129921116899252,0.1496196111580727,25,0
3,81.0,57.75236104688394,16.547379973589955,7.0,8.0,119864,1479,monolithic,3.0,unknown,private_parking,fully_furnished,Yesil,51.095994534583,71.408207530842,3,0,1,2,multiple,balcony,0,0.875,0.7129921116899252,0.2042886416492587,9,0
4,127.2,90.69259660695849,25.985515217785707,9.0,12.0,137548,1081,brick,3.0,unknown,private_parking,unknown,Saryarka,51.159928766049,71.409669499844,8,0,0,1,unknown,unknown,0,0.75,0.7129921116899252,0.2042886416492587,20,0
1,36.9,26.309408921358237,9.3,1.0,9.0,49124,1331,brick,3.0,unknown,private_parking,unknown,Nura,51.12632789461,71.374873610431,6,0,0,1,unknown,balcony,0,0.1111111111111111,0.7129921116899252,0.2520325203252033,1,0
1,19.0,13.546850122108578,3.881484191335915,1.0,10.0,27509,1447,brick,2.7,good,no_parking,fully_furnished,Saryarka,51.1734,71.429037,2,0,0,1,combined,balcony,0,0.1,0.7129921116899252,0.2042886416492587,6,0
2,56.0,39.92755825463581,11.440163932358487,9.0,10.0,68774,1228,monolithic,2.7,unknown,no_parking,fully_furnished,Nura,51.123985702503,71.39398366273,4,0,0,1,combined,multiple,0,0.9,0.7129921116899253,0.2042886416492587,7,0
1,41.0,29.23267657928693,8.375834307619607,12.0,12.0,64844,1581,brick,3.0,unknown,private_parking,unknown,Yesil,51.103215075879,71.442704942283,8,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.20428864164925872,1,0
1,32.0,22.815747574077605,6.537236532776278,2.0,5.0,25151,785,brick,2.7,unknown,no_parking,unknown,unknown,51.188814,71.422245,8,0,0,1,combined,balcony,0,0.4,0.7129921116899252,0.2042886416492587,36,0
2,46.0,32.79763713773656,9.3972775158659,15.0,15.0,58948,1281,other,3.0,new,private_parking,fully_furnished,Saryshyk,51.116739179149,71.509876465665,1,0,1,1,combined,balcony,0,1.0,0.7129921116899252,0.2042886416492587,1,0
3,56.0,39.92755825463581,6.0,3.0,5.0,37334,666,unknown,2.7,unknown,no_parking,unknown,Almaty,51.148218,71.460451,8,0,0,1,combined,balcony,0,0.6,0.7129921116899253,0.10714285714285714,58,0
3,117.7,83.91917154590419,24.04477312211775,8.0,9.0,95694,813,brick,2.7,new,public_parking,fully_furnished,Baikonur,51.156094,71.435379,4,0,0,2,multiple,multiple,0,0.8888888888888888,0.7129921116899252,0.2042886416492587,27,0
